LON,LAT,EEZID,Potential_Farm_Location,MHW,TS_AEP,Cat1_AEP,Cat2_AEP,Cat3_AEP,Cat4_AEP,Cat5_AEP,bathymetry_class
163.75,57.25,649,1,86.5980835,0.1646815,0.0731588,0.0223417,0.0127533,,,-100
163.75,57.75,649,1,78.1710052,0.1244071,0.0557462,0.0239881,,,,-50
163.75,58.25,649,1,78.1710052,0.0958784,0.0283878,0.0168785,,,,-30
163.75,58.75,649,1,77.294136,0.0583664,0.02373,,,,,-30
163.75,59.25,649,1,77.294136,0.0346913,0.0159699,,,,,-5
163.75,59.75,649,1,77.294136,0.0139707,0.0245138,,,,,5
163.75,61.25,649,1,,,,,,,,-10
163.75,61.75,649,1,,,,,,,,-5
163.75,62.25,649,1,,,,,,,,5
163.75,70.25,913,1,,,,,,,,-10
163.75,70.75,913,1,,,,,,,,-20
164.25,-49.75,554,1,63.594059,0.3500058,0.1150616,0.0212372,0.0166091,,,-100
164.25,-49.25,554,1,72.5784531,0.4053699,0.1131706,0.0175069,0.0166388,,,-100
164.25,-48.75,554,1,70.6717987,0.4390049,0.1296433,0.0310166,0.0178197,,,-100
164.25,-48.25,554,1,76.7594528,0.450182,0.1486958,0.0195741,0.0176533,,,-100
164.25,-47.75,554,1,75.2937469,0.5213092,0.1685528,0.0248328,0.0178667,,,-100
164.25,-47.25,554,1,79.3156891,0.6563622,0.1972007,0.0234748,0.0232245,0.0182401,,-100
164.25,-46.75,554,1,76.3149719,0.6831838,0.2056581,0.0218409,0.0238496,0.0178247,,-100
164.25,-46.25,554,1,80.3000259,0.7046967,0.233859,0.0240311,0.0245632,0.0185893,,-100
164.25,-45.75,554,1,76.124527,0.7962025,0.2886827,0.0378549,0.0243729,0.0185595,,-100
164.25,-45.25,554,1,79.7989731,0.9560177,0.2935668,0.0338814,0.0251365,0.017457,,-100
164.25,-44.75,554,1,76.5666962,0.9269783,0.2808135,0.0206247,0.024727,0.0174989,,-100
164.25,-44.25,554,1,80.3754959,0.8622043,0.2431498,0.0239756,0.0249563,0.0166484,,-100
164.25,-43.75,554,1,78.7703323,0.9963768,0.2986822,0.0349465,0.0256956,0.0166531,,-100
164.25,-43.25,554,1,80.970665,1.0287015,0.335397,0.0298235,0.026725,0.015832,,-100
164.25,50.75,649,1,103.8390961,3.3600144,1.4693632,0.1814516,0.0256529,,,-100
164.25,51.25,649,1,101.3697891,2.8170896,1.2665572,0.1440604,0.0185736,,,-100
164.25,51.75,649,1,98.9067917,2.369375,1.0953833,0.1115999,0.0183745,,,-100
164.25,52.25,649,1,96.2061081,2.011342,0.9012909,0.1005196,0.0185373,0.0131765,,-100
164.25,52.75,649,1,95.3961639,1.6876359,0.7078021,0.0652493,0.0215759,0.0122297,,-100
164.25,53.25,649,1,93.3387299,1.3840926,0.6247256,0.0587492,0.026477,,,-100
164.25,53.75,649,1,92.7493744,1.1307482,0.4962923,0.0495653,0.0207348,,,-100
164.25,54.25,649,1,92.0691605,0.9130684,0.4098568,0.0388964,0.0209039,,,-100
164.25,54.75,649,1,91.1512375,0.7352852,0.3132967,0.0305593,0.021656,,,-100
164.25,55.25,649,1,91.3377533,0.5715073,0.2306889,0.0271375,0.0143523,,,-100
164.25,55.75,649,1,89.3151855,0.458075,0.1876611,0.0211106,,,,-100
164.25,56.25,649,1,89.0357895,0.3353711,0.1098625,0.0249213,,,,-100
164.25,56.75,649,1,87.9637756,0.2685272,0.0936955,0.0254837,0.0141609,,,-100
164.25,57.25,649,1,86.5980835,0.2059087,0.0874286,0.0297427,0.0152219,,,-100
164.25,57.75,649,1,88.2954941,0.1493534,0.0729645,0.0252169,0.0125526,,,-100
164.25,58.25,649,1,78.1710052,0.1154209,0.0388998,0.0180041,,,,-50
164.25,58.75,649,1,78.9467163,0.0702755,0.0278935,,,,,-10
164.25,59.25,649,1,77.294136,0.0292325,0.0144111,,,,,-30
164.25,59.75,649,1,77.294136,0.016887,0.0196539,,,,,5
164.25,62.75,649,1,,,,,,,,5
164.25,70.25,913,1,,,,,,,,-10
164.25,70.75,913,1,,,,,,,,-20
164.75,-50.75,554,1,57.9578247,0.3485066,0.1437859,0.0208893,0.0163214,,,-100
164.75,-50.25,554,1,65.1663589,0.3665954,0.132,0.0254657,0.0163891,,,-100
164.75,-49.75,554,1,65.1663589,0.3933958,0.1532162,0.0219706,0.0169079,,,-100
164.75,-49.25,554,1,72.5784531,0.4171828,0.1358415,0.0212677,0.0166996,,,-100
164.75,-48.75,554,1,72.5784531,0.4075633,0.1497558,0.0186759,0.0167091,,,-100
164.75,-48.25,554,1,76.7594528,0.5218158,0.156891,0.0244645,0.0165783,,,-100
164.75,-47.75,554,1,76.7594528,0.5827467,0.2184508,0.0216986,0.022731,,,-100
164.75,-47.25,554,1,79.3156891,0.6140376,0.2207715,0.0292584,0.0222219,,,-100
164.75,-46.75,554,1,79.3156891,0.7364223,0.282851,0.0348946,0.0235876,0.0173032,,-100
164.75,-46.25,554,1,80.3000259,0.7983236,0.3086461,0.0408959,0.023875,0.0173055,,-100
164.75,-45.75,554,1,80.3000259,0.8734573,0.2821726,0.0325136,0.0239647,0.016716,,-100
164.75,-45.25,554,1,79.7989731,0.9717997,0.3149785,0.0385404,0.0252141,0.0168727,,-100
164.75,-44.75,554,1,79.7989731,0.9687457,0.3288949,0.0387362,0.0248028,0.0173176,,-100
164.75,-44.25,554,1,80.3754959,0.9036717,0.317346,0.0376205,0.025462,0.0161851,,-100
164.75,-43.75,554,1,80.3754959,1.0312555,0.3168389,0.0287702,0.0262107,0.0162792,,-100
164.75,-43.25,554,1,80.970665,1.1070648,0.3742195,0.0326914,0.0253469,0.0155057,,-100
164.75,-42.75,554,1,80.970665,1.2212541,0.3903127,0.0219981,0.0263038,0.015289,,-100
164.75,-42.25,554,1,83.3223419,1.227224,0.2995136,0.0367319,0.0257748,0.014829,,-100
164.75,51.25,649,1,103.8390961,3.0159621,1.2614293,0.1406193,0.0218474,0.0158648,,-100
164.75,51.75,649,1,98.9067917,2.4017882,1.1054467,0.1145419,0.0204219,0.0127977,,-100
164.75,52.25,649,1,98.9067917,2.0004191,0.8938122,0.112312,0.0148657,,,-100
164.75,52.75,649,1,95.3961639,1.6997781,0.7581658,0.0838408,0.0220699,0.0133834,,-100
164.75,53.25,649,1,95.3961639,1.4481711,0.6212947,0.0585591,0.0179344,,,-100
164.75,53.75,649,1,92.7493744,1.1420548,0.4940739,0.0814899,0.0203083,,,-100
164.75,54.25,649,1,92.7493744,0.9196706,0.4103382,0.0610806,0.0226184,,,-100
164.75,54.75,649,1,91.1512375,0.74075,0.3210641,0.0324377,0.0160158,,,-100
164.75,55.25,649,1,91.1512375,0.6147914,0.2467341,0.0299096,0.0140571,,,-100
164.75,55.75,649,1,89.3151855,0.4627752,0.1882528,0.0198295,,,,-100
164.75,56.25,649,1,89.3151855,0.3752036,0.1315372,0.0180376,,,,-100
164.75,56.75,649,1,87.9637756,0.2770584,0.1135661,0.0216337,0.0138447,,,-100
164.75,57.25,649,1,87.9637756,0.2179499,0.1011899,0.0257027,,,,-100
164.75,57.75,649,1,88.2954941,0.1713904,0.0854918,0.0273637,,,,-100
164.75,58.25,649,1,88.2954941,0.1422469,0.0766325,0.0242496,,,,-100
164.75,58.75,649,1,78.9467163,0.0893002,0.0332786,0.0163922,,,,-5
164.75,59.25,649,1,78.9467163,0.0370849,0.016765,,,,,-20
164.75,62.75,649,1,,,,,,,,5
164.75,70.25,913,1,,,,,,,,-10
164.75,70.75,913,1,,,,,,,,-20
165.25,-50.75,554,1,57.9578247,0.3541268,0.1288174,0.0227271,0.0163635,,,-100
165.25,-49.75,554,1,65.1663589,0.4050514,0.1595176,0.0237475,0.016946,,,-100
165.25,-49.25,554,1,73.1687088,0.4311484,0.1260718,0.0219201,0.0168495,,,-100
165.25,-48.75,554,1,72.5784531,0.5190104,0.1824312,0.019074,0.0169401,,,-100
165.25,-48.25,554,1,78.6971741,0.6064805,0.2218828,0.0263234,0.0218435,,,-100
165.25,-47.75,554,1,76.7594528,0.6811699,0.2428792,0.0183752,0.0220136,,,-100
165.25,-47.25,554,1,83.373764,0.7200939,0.2566466,0.0238413,0.022131,,,-100
165.25,-46.75,554,1,79.3156891,0.8267657,0.326545,0.0269006,0.0225354,,,-100
165.25,-46.25,554,1,85.6299438,0.8490092,0.350401,0.0507576,0.0237001,0.0172483,,-100
165.25,-45.25,554,1,84.1506271,0.9242508,0.3488932,0.0342583,0.0241329,0.0162626,,-100
165.25,-44.25,554,1,82.553627,0.9921385,0.3613243,0.0281407,0.0256779,0.0157495,,-100
165.25,-43.75,554,1,80.3754959,1.0583094,0.3593293,0.0222713,0.0256388,0.015741,,-100
165.25,-43.25,554,1,81.2413635,1.0933105,0.3535598,0.022489,0.0257695,0.0150975,,-100
165.25,-42.75,554,1,80.970665,1.1468532,0.3102412,0.0224034,0.0254779,0.0150341,,-100
165.25,-42.25,554,1,83.3004303,1.2339926,0.2942883,0.0197158,0.0262537,0.0143815,,-100
165.25,-41.75,554,1,83.3223419,1.350437,0.3296025,0.023245,0.0239971,0.0144585,,-100
165.25,-41.25,554,1,88.1147919,1.4896549,0.3812216,0.0353546,0.0235201,0.0139923,,-100
165.25,51.25,649,1,103.8390961,3.0216088,1.3236707,0.1646693,0.0203172,,,-100
165.25,51.75,649,1,101.5151138,2.4396694,1.1118569,0.1251853,0.0172385,,,-100
165.25,52.25,649,1,98.9067917,2.0333161,0.9234797,0.1161798,0.0229726,,,-100
165.25,52.75,649,1,97.9884796,1.6893765,0.7922221,0.1047109,0.0166645,,,-100
165.25,53.25,649,1,95.3961639,1.4798603,0.6403219,0.0522831,0.0150834,,,-100
165.25,53.75,649,1,95.065033,1.1619689,0.4904199,0.0811957,0.0187766,,,-100
165.25,54.25,649,1,92.7493744,0.983323,0.4567116,0.0400499,0.0268887,,,-100
165.25,54.75,649,1,91.735733,0.8070672,0.3497997,0.0310576,0.0160758,,,-100
165.25,55.25,649,1,91.1512375,0.6536161,0.2544473,0.037777,0.0141949,,,-100
165.25,55.75,649,1,89.6487045,0.4547018,0.2114484,0.0196349,0.0189398,,,-100
165.25,56.25,649,1,89.3151855,0.3891319,0.179569,0.021222,0.014199,,,-100
165.25,56.75,649,1,87.4797134,0.3340605,0.1441725,0.0219704,0.0136476,,,-100
165.25,57.25,649,1,87.9637756,0.222463,0.1273715,0.0233421,,,,-100
165.25,57.75,649,1,88.8282623,0.1812584,0.0795717,0.020508,,,,-100
165.25,58.25,649,1,88.2954941,0.1455457,0.0856708,0.019763,,,,-100
165.25,58.75,649,1,87.7854004,0.1068491,0.0506042,0.0159059,,,,-100
165.25,59.25,649,1,78.9467163,0.059678,0.0207756,0.0205044,,,,-50
165.25,59.75,649,1,78.9467163,0.0240976,0.0155789,,,,,5
165.25,60.25,649,1,87.7854004,,,,,,,5
165.25,70.25,913,1,,,,,,,,-10
165.25,70.75,913,1,,,,,,,,-20
165.75,-51.25,554,1,57.8673019,0.3283021,0.158763,0.024926,0.0162835,,,-100
165.75,-49.75,554,1,64.8650894,0.4537412,0.1921946,0.0195045,0.0169959,,,-100
165.75,-49.25,554,1,73.1687088,0.5002172,0.1759214,0.0196402,0.0166951,,,-100
165.75,-48.75,554,1,73.1687088,0.5694206,0.2483267,0.0321982,0.021853,,,-100
165.75,-48.25,554,1,78.6971741,0.6694043,0.2265512,0.0391546,0.022159,,,-100
165.75,-47.75,554,1,78.6971741,0.7673749,0.2717931,0.0219178,0.0237095,,,-100
165.75,-47.25,554,1,83.373764,0.7977197,0.2865782,0.0234782,0.0224709,,,-100
165.75,-46.75,554,1,83.373764,0.924848,0.3680824,0.0473494,0.0226254,,,-100
165.75,-46.25,554,1,85.6299438,0.9147447,0.3719142,0.0618934,0.0234256,,,-100
165.75,-45.75,554,1,85.6299438,0.9570087,0.338134,0.0430864,0.0179622,0.0159887,,-100
165.75,-45.25,554,1,84.1506271,1.0163305,0.392454,0.0375104,0.0253136,0.0159061,,-100
165.75,-44.75,554,1,84.1506271,1.0518724,0.3507091,0.0354554,0.0251817,0.0155804,,-100
165.75,-44.25,554,1,82.553627,0.9974904,0.3900431,0.0338455,0.0257833,0.0156023,,-100
165.75,-43.75,554,1,82.553627,1.0974549,0.3660721,0.0251207,0.026433,0.0155906,,-100
165.75,-43.25,554,1,81.2413635,1.1251971,0.3717952,0.0276063,0.024017,0.0150191,,-100
165.75,-42.75,554,1,81.2413635,1.1942836,0.3579677,0.0201396,0.0242289,0.0151057,,-100
165.75,-42.25,554,1,83.3004303,1.2797744,0.3342352,0.0214257,0.0237844,0.0143431,,-100
165.75,-41.75,554,1,83.3004303,1.2886939,0.3170288,0.0224377,0.0235403,0.0141445,,-100
165.75,-41.25,554,1,88.1147919,1.5828701,0.3385321,0.0302579,0.0237007,0.0134219,,-100
165.75,51.25,649,1,106.3700409,3.0763092,1.3050759,0.1476378,0.0203844,,,-100
165.75,51.75,649,1,101.5151138,2.536407,1.1641883,0.1446005,0.0162808,0.0125772,,-100
165.75,52.25,649,1,101.5151138,2.112,0.9433891,0.1072637,0.0232252,0.0127708,,-100
165.75,52.75,649,1,97.9884796,1.7570268,0.8240605,0.075052,0.0199248,0.0128312,,-100
165.75,53.25,649,1,97.9884796,1.4901286,0.6814623,0.0690922,0.0197413,0.0122917,,-100
165.75,53.75,649,1,95.065033,1.2472167,0.5383165,0.071776,0.0218474,,,-100
165.75,54.25,649,1,95.065033,1.016024,0.4530784,0.0637591,0.0204847,0.0131681,,-100
165.75,54.75,649,1,91.735733,0.8392504,0.3836929,0.042968,0.0175474,,,-50
165.75,56.25,649,1,89.6487045,0.391452,0.1719376,0.0239589,0.0155423,,,-100
165.75,56.75,649,1,87.4797134,0.3554515,0.1326713,0.0201206,0.0131319,,,-100
165.75,57.25,649,1,87.4797134,0.2533626,0.1267367,0.0199322,0.0132883,,,-100
165.75,57.75,649,1,88.8282623,0.2179863,0.0836426,0.024369,0.0121977,,,-100
165.75,58.25,649,1,88.8282623,0.1647283,0.0696596,0.0238192,0.0119261,,,-100
165.75,58.75,649,1,87.7854004,0.130045,0.0528217,0.0159843,,,,-100
165.75,59.25,649,1,87.7854004,0.0819347,0.0292003,0.0210765,0.0116637,,,-50
165.75,59.75,649,1,87.7854004,0.0280218,0.0184216,,,,,-20
165.75,60.25,649,1,87.7854004,,,,,,,5
165.75,69.75,913,1,,,,,,,,-10
165.75,70.75,913,1,,,,,,,,-20
166.25,-51.25,554,1,50.893364,0.4263495,0.1838648,0.0231355,0.0163338,,,5
166.25,-50.75,554,1,57.8673019,0.4263293,0.1734691,0.0257329,0.0162381,,,-100
166.25,-49.75,554,1,64.8650894,0.5748328,0.2213547,0.0208428,0.0165152,,,-100
166.25,-49.25,554,1,73.1255341,0.5510429,0.2499121,0.0286277,0.0216269,,,-100
166.25,-48.75,554,1,73.1687088,0.6341475,0.2802242,0.0259055,0.0221574,,,-100
166.25,-48.25,554,1,84.1567383,0.6949394,0.2634737,0.0460844,0.022717,,,-100
166.25,-47.25,554,1,88.4735641,0.9133827,0.3439066,0.0227883,0.0226528,,,-100
166.25,-46.75,554,1,83.373764,0.9117815,0.3221108,0.0367478,0.0229427,,,-100
166.25,-46.25,554,1,88.757164,0.9562638,0.3653439,0.0335581,0.0235906,,,-100
166.25,-45.25,554,1,88.9643555,1.0653189,0.4147892,0.0340171,0.0248084,,,-100
166.25,-44.75,554,1,84.1506271,1.0362971,0.4036564,0.0282604,0.0277771,0.0145751,,-100
166.25,-44.25,554,1,85.736557,1.0554935,0.4447527,0.0259365,0.024849,0.0140335,,-100
166.25,-43.75,554,1,82.553627,1.105695,0.3595461,0.0209569,0.0258081,0.013591,,-100
166.25,-43.25,554,1,83.3490753,1.2050865,0.3567013,0.0254702,0.0228131,0.013345,,-100
166.25,-42.75,554,1,81.2413635,1.224876,0.3526241,0.0239693,0.0229311,0.0131077,,-100
166.25,-42.25,554,1,84.2505188,1.3078643,0.3545482,0.0299564,0.0230421,0.0129677,,-100
166.25,-41.75,554,1,83.3004303,1.4362774,0.3366783,0.0339098,0.0216751,0.0128413,,-100
166.25,-41.25,554,1,88.677536,1.6543654,0.4094204,0.0234108,0.0234582,0.0126982,,-100
166.25,-40.75,554,1,88.1147919,1.735829,0.4365991,0.0376813,0.0223801,0.0126995,,-100
166.25,51.25,649,1,106.3700409,3.0943363,1.3399075,0.1976824,0.0261798,0.0131536,,-100
166.25,51.75,649,1,103.9344864,2.6493332,1.1775554,0.1576951,0.0261862,0.0123668,,-100
166.25,52.25,649,1,101.5151138,2.2705381,0.9723098,0.1042493,0.0222607,0.012033,,-100
166.25,52.75,649,1,100.4489899,1.8000947,0.8383669,0.1056855,0.0192038,,,-100
166.25,53.25,649,1,97.9884796,1.5250465,0.6787043,0.0886551,0.0173526,,,-100
166.25,53.75,649,1,97.7544937,1.2375764,0.5446633,0.0594982,0.0268049,0.0124471,,-100
166.25,54.25,649,1,95.065033,1.0339524,0.4573866,0.0605718,0.0218203,0.015269,,-100
166.25,56.25,649,1,89.6487045,0.4267735,0.1935088,0.0270148,0.0194663,,,-100
166.25,56.75,649,1,88.339325,0.345407,0.1278556,0.0206353,0.0155207,,,-100
166.25,57.25,649,1,87.4797134,0.2613154,0.1202227,0.0211049,0.0146498,,,-100
166.25,57.75,649,1,89.6477814,0.2193516,0.0910949,0.0258293,0.0151675,,,-100
166.25,58.25,649,1,88.8282623,0.1553293,0.0715549,0.0231096,0.0130038,,,-100
166.25,58.75,649,1,92.5448685,0.1280046,0.0635812,0.0159624,,,,-100
166.25,59.25,649,1,87.7854004,0.0917309,0.0369771,0.0218461,0.0125402,,,-50
166.25,59.75,649,1,87.7854004,0.047595,0.0266197,0.0125152,,,,-30
166.25,60.25,649,1,92.5448685,,,,,,,5
166.25,69.75,913,1,,,,,,,,-10
166.25,70.25,913,1,,,,,,,,-20
166.25,70.75,913,1,,,,,,,,-20
166.75,-51.25,554,1,50.893364,0.4541648,0.1764637,0.022424,0.0165071,,,-100
166.75,-49.75,554,1,62.4258461,0.6353207,0.254578,0.027781,0.0166287,,,-100
166.75,-49.25,554,1,73.1255341,0.6402665,0.2793217,0.0229368,0.0219727,,,-100
166.75,-48.75,554,1,73.1255341,0.7667097,0.2858316,0.0396601,0.0220884,,,-100
166.75,-47.25,554,1,88.4735641,0.912281,0.3386029,0.0429013,0.0224975,,,-100
166.75,-46.75,554,1,88.4735641,0.9099834,0.3899261,0.025728,0.0235345,,,-100
166.75,-46.25,554,1,88.757164,0.9945358,0.34152,0.0418666,0.0231601,,,-20
166.75,-45.75,554,1,88.757164,0.9418566,0.4047447,0.034001,0.0235128,,,-100
166.75,-44.75,554,1,88.9643555,1.0941231,0.39988,0.0288417,0.0258927,0.0123004,,-100
166.75,-44.25,554,1,85.736557,1.09385,0.3985085,0.022432,0.0241189,0.0126037,,-100
166.75,-43.75,554,1,85.736557,1.2040234,0.3709981,0.0201283,0.0233254,0.0119135,,-100
166.75,-43.25,554,1,83.3490753,1.2521874,0.3831997,0.0239062,0.0235128,0.0124794,,-100
166.75,-42.75,554,1,83.3490753,1.3374083,0.3707146,0.0314449,0.0229306,0.013098,,-100
166.75,-42.25,554,1,84.2505188,1.4283099,0.3874319,0.0220972,0.0228153,0.0129309,,-100
166.75,-41.75,554,1,84.2505188,1.5042636,0.4657347,0.0277527,0.0212991,0.0129692,,-100
166.75,-41.25,554,1,88.677536,1.5754166,0.4260347,0.029893,0.0206193,0.0126494,,-100
166.75,51.25,649,1,108.648941,3.1772215,1.4515526,0.2271893,0.0248929,,,-100
166.75,51.75,649,1,103.9344864,2.7182202,1.2746582,0.1928867,0.0260638,,,-100
166.75,52.25,649,1,103.9344864,2.3877296,1.0946615,0.1324782,0.026104,,,-100
166.75,52.75,649,1,100.4489899,1.9292051,0.9079635,0.1201762,0.0239054,0.0128069,,-100
166.75,53.25,649,1,100.4489899,1.5545543,0.7306305,0.102037,0.018064,,,-100
166.75,53.75,649,1,97.7544937,1.2842984,0.5859012,0.0630517,0.0193288,,,-100
166.75,54.25,649,1,97.7544937,1.0744787,0.4494523,0.0473349,0.0193751,,,-10
166.75,54.75,649,1,93.3769455,0.9396932,0.425556,0.0386863,0.0179078,,,-50
166.75,55.75,649,1,90.3197556,0.554653,0.2745882,0.025901,0.0201927,,,-100
166.75,56.25,649,1,90.3197556,0.4416703,0.229771,0.0276394,0.0181979,,,-100
166.75,56.75,649,1,88.339325,0.341178,0.1591877,0.0357803,0.0159633,,,-100
166.75,57.25,649,1,88.339325,0.2562297,0.1272325,0.0229638,0.019972,,,-100
166.75,57.75,649,1,89.6477814,0.2042418,0.1070953,0.0265731,0.0145571,,,-100
166.75,58.25,649,1,89.6477814,0.172429,0.0885148,0.0242155,0.0137393,,,-100
166.75,58.75,649,1,92.5448685,0.1295224,0.0675748,0.0227949,0.0156985,,,-100
166.75,59.25,649,1,92.5448685,0.0965653,0.0377303,0.0202249,0.0128563,,,-100
166.75,59.75,649,1,92.5448685,0.0698392,0.0301755,0.0149238,,,,5
166.75,70.25,913,1,,,,,,,,-20
166.75,70.75,913,1,,,,,,,,-10
167.25,-51.25,554,1,50.1161804,0.4560018,0.1712646,0.0165062,0.0166626,,,-100
167.25,-50.75,554,1,50.893364,0.5732884,0.1827185,0.0220244,0.0168136,,,-100
167.25,-50.25,554,1,57.6273117,0.6333491,0.1992955,0.0257448,0.0170793,,,-100
167.25,-49.75,554,1,62.4258461,0.6391537,0.2683032,0.0331964,0.0215086,,,-100
167.25,-49.25,554,1,69.5040817,0.7082878,0.286329,0.0410222,0.021714,,,-100
167.25,-48.75,554,1,73.1255341,0.8288157,0.2743078,0.0279166,0.0217728,,,-100
167.25,-48.25,554,1,81.246048,0.827292,0.3333433,0.0461294,0.021799,,,-100
167.25,-47.75,554,1,84.1567383,0.8813014,0.3081853,0.0341337,0.0221475,,,-100
167.25,-47.25,554,1,84.7033691,0.9138238,0.3316804,0.033983,0.0224739,,,-100
167.25,-46.75,554,1,88.4735641,0.9496351,0.3564285,0.0242082,0.0258417,,,-50
167.25,-46.25,554,1,88.4735641,0.9571049,0.3072615,0.0329668,0.0234219,0.0128251,,5
167.25,-45.25,554,1,92.1641693,1.1035304,0.3941827,0.0231309,0.0249803,0.0148345,,-100
167.25,-44.75,554,1,88.9643555,1.090642,0.3666896,0.0324857,0.0259759,0.0141183,,-100
167.25,-44.25,554,1,89.9758148,1.166106,0.3427122,0.0296008,0.023787,0.0131269,,-100
167.25,-43.75,554,1,85.736557,1.1855605,0.3428892,0.0199334,0.0240981,0.0130852,,-100
167.25,-43.25,554,1,86.2286224,1.3105037,0.3950753,0.0172459,0.0237145,0.0125581,,-100
167.25,-42.75,554,1,83.3490753,1.3849537,0.3984952,0.0216109,0.0213144,,,-100
167.25,-42.25,554,1,86.0138931,1.4703312,0.4048468,0.0303328,0.0204374,,,-100
167.25,-41.75,554,1,84.2505188,1.5965028,0.4434475,0.0239153,0.019716,,,-100
167.25,-41.25,554,1,88.327713,1.6346074,0.4555783,0.025026,0.0197103,,,-100
167.25,-40.75,554,1,88.677536,1.7932379,0.4131929,0.0235792,0.0200674,,,-100
167.25,51.25,649,1,108.648941,3.2864873,1.4379491,0.2751787,0.0226427,,,-100
167.25,51.75,649,1,105.6697998,2.8187003,1.3101618,0.2036639,0.0251369,,,-100
167.25,52.25,649,1,103.9344864,2.4512401,1.1379532,0.1750903,0.0218126,0.0121391,,-100
167.25,52.75,649,1,102.171524,2.0262551,0.9865649,0.117719,0.0184039,,,-100
167.25,53.25,649,1,100.4489899,1.5968459,0.7110714,0.080639,0.0139771,,,-100
167.25,53.75,649,1,99.2457352,1.2919025,0.59911,0.0799881,0.0148917,,,-100
167.25,54.25,649,1,97.7544937,1.0473731,0.4665724,0.0509649,0.0184714,,,-100
167.25,55.25,649,1,93.3769455,0.7617345,0.3471497,0.0556817,0.0176295,,,-100
167.25,55.75,649,1,92.2409668,0.6161174,0.273685,0.0393084,0.022961,0.0133883,,-100
167.25,56.25,649,1,90.3197556,0.4153532,0.2298285,0.0233518,0.012887,,,-100
167.25,56.75,649,1,90.3275604,0.3636725,0.1620954,0.0221404,0.0163309,,,-100
167.25,57.25,649,1,88.339325,0.2683346,0.1301703,0.0349782,0.0149852,,,-100
167.25,57.75,649,1,89.85923,0.2238122,0.1051242,0.0220435,,,,-100
167.25,58.25,649,1,89.6477814,0.1698483,0.0942679,0.0222114,0.0127227,,,-100
167.25,58.75,649,1,93.0683136,0.1419959,0.076854,0.0190757,0.0169404,,,-100
167.25,59.25,649,1,92.5448685,0.1068815,0.0430156,0.0224656,,,,-100
167.25,59.75,649,1,92.5448685,0.0721603,0.0326007,0.0119691,,,,-50
167.25,60.25,649,1,93.0683136,,,,,,,5
167.25,70.25,913,1,,,,,,,,-20
167.75,-51.25,554,1,50.1161804,0.5009065,0.1816592,0.0173213,0.0164608,,,-100
167.75,-50.75,554,1,50.1161804,0.6085001,0.1979837,0.0249827,0.0165139,,,-100
167.75,-50.25,554,1,57.6273117,0.6334769,0.2120946,0.0221333,0.016564,,,-100
167.75,-49.75,554,1,57.6273117,0.6724768,0.276452,0.029258,0.017157,,,-100
167.75,-49.25,554,1,69.5040817,0.7749881,0.2699731,0.0242809,0.0216344,,,-100
167.75,-48.75,554,1,69.5040817,0.8099394,0.2939386,0.0261334,0.0220789,,,-100
167.75,-48.25,554,1,81.246048,0.8293122,0.299252,0.0341796,0.0219478,,,-100
167.75,-47.75,554,1,81.246048,0.818795,0.2680348,0.0360595,0.0222689,,,-100
167.75,-47.25,554,1,84.7033691,0.8720482,0.2940914,0.0265381,0.0220072,,,-50
167.75,-46.75,554,1,84.7033691,0.8777394,0.3163354,0.0308485,0.0254239,0.0162005,,-10
167.75,-46.25,554,1,84.7033691,0.9700814,0.3046229,0.027604,0.0233809,0.0164796,,5
167.75,-44.25,554,1,89.9758148,1.2429237,0.3687755,0.0379465,0.024624,0.0159997,,-100
167.75,-43.75,554,1,89.9758148,1.2355509,0.3637192,0.0326537,0.023957,0.0136315,,-100
167.75,-43.25,554,1,86.2286224,1.4161949,0.365055,0.0263356,0.0229791,0.0128372,,-100
167.75,-42.75,554,1,86.2286224,1.4565498,0.4219157,0.0188499,0.021398,0.012251,,-100
167.75,-42.25,554,1,86.0138931,1.5134312,0.3903266,0.0248685,0.0202221,0.0121969,,-100
167.75,-41.75,554,1,86.0138931,1.6217694,0.4424656,0.0228739,0.0196295,,,-100
167.75,-41.25,554,1,88.327713,1.7091076,0.4330402,0.0165463,0.0193406,,,-100
167.75,-40.75,554,1,88.327713,1.7613521,0.4240654,0.0198618,0.0188065,,,-100
167.75,51.25,959,1,110.7599335,3.3696451,1.6122898,0.2857026,0.0460707,0.0122605,,-100
167.75,51.75,649,1,105.6697998,2.8967285,1.3985332,0.2009895,0.022977,,,-100
167.75,52.25,649,1,105.6697998,2.4680545,1.2314328,0.1839404,0.0173815,,,-100
167.75,52.75,649,1,102.171524,2.1103673,0.9827395,0.131046,0.018809,0.0124027,,-100
167.75,53.25,649,1,102.171524,1.7110904,0.7302062,0.0659625,0.0157393,,,-100
167.75,53.75,649,1,99.2457352,1.351511,0.6185542,0.0754391,0.0161501,,,-100
167.75,54.25,649,1,99.2457352,1.0434712,0.4936796,0.0580757,0.0196715,0.0126124,,-100
167.75,55.75,649,1,92.2409668,0.5708792,0.2904437,0.0396924,0.0146856,,,-100
167.75,56.25,649,1,92.2409668,0.4514389,0.2412528,0.0357915,,,,-100
167.75,56.75,649,1,90.3275604,0.3633179,0.1475516,0.0228697,0.0158007,0.0125249,,-100
167.75,57.25,649,1,90.3275604,0.2840898,0.1275867,0.0356589,0.0168409,0.0122859,,-100
167.75,57.75,649,1,89.85923,0.2264516,0.0996326,0.0270636,,,,-100
