Unit_ID,Unit_Name,Unit_name_local_script,Fuel_type,Unit_type,Country_Area,Subnational_unit__province__state_,Latitude,Longitude,Location_accuracy,Status,Status_year,Discovery_year,FID_Year,Production_start_year,Operator,Owner,Parent,Onshore_Offshore,Production_Type,Basin,Concession___block,Project_or_complex,Government_unit_ID,Wiki_URL,TS,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Bathymetry_class,Bathymetry_GEBCO_1km
OG0000279,Mero,Mero,oil and gas,field,Brazil,Rio de Janeiro,-24.612,-42.22,exact,operating,2024,2010,2017,2022,Petrobras,Petrobras (40%);Shell Brasil (20%);TotalEnergies (20%);CNODC Brasil (10%);CNOOC Petroleum (10%),Petróleo Brasileiro S.A. (40%);Shell plc (20%);TotalEnergies (20%);China National Oil and Gas Exploration and Development Co. (10%);CNOOC Limited (10%),Offshore,Unconventional,Santos,Libra,Mero/Libra,,"https://www.gem.wiki/Mero_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1984
OG0000280,Mexilhão,Mexilhão,oil and gas,field,Brazil,São Paulo,-24.476,-44.18,exact,operating,2024,2001,,2011,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Conventional,Santos,,,,"https://www.gem.wiki/Mexilhão_Oil_and_Gas_Field_(São_Paulo,_Brazil)",,,,,,,-100,-491
OG0000293,Neon,Neon,oil and gas,field,Brazil,São Paulo,-26.031,-46.039,exact,discovered,2022,2013,,,Karoon,Karoon (100%),Karoon Energy Ltd (100%),Offshore,Conventional,Santos,S-M-1037,,,"https://www.gem.wiki/Neon_Oil_and_Gas_Field_(São_Paulo,_Brazil)",,,,,,,-100,-340
OG0000295,Nordeste de Sapinhoá,Nordeste de Sapinhoá,oil and gas,field,Brazil,São Paulo,-25.71,-43.097,exact,operating,2023,2018,,,,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petróleo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),Offshore,Unconventional,,,,,"https://www.gem.wiki/Nordeste_de_Sapinhoá_Oil_and_Gas_Field_(São_Paulo,_Brazil)",,,,,,,-100,-2150
OG0000296,Noroeste de Sapinhoá,Noroeste de Sapinhoá,oil and gas,field,Brazil,São Paulo,-25.686,-43.198,exact,operating,2024,2008,,2013,Petrobras,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petróleo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),Offshore,Unconventional,Santos,,,,"https://www.gem.wiki/Noroeste_de_Sapinhoá_Oil_and_Gas_Field_(São_Paulo,_Brazil)",,,,,,,-100,-2138
OG0000301,Oeste de Atapu,Oeste de Atapu,oil and gas,field,Brazil,Rio de Janeiro,-24.952,-42.518,exact,operating,2024,2008,,2020,Petrobras,Petrobras (42.5%);Petrogal Brasil (10%);Shell Brasil (25%);Total E&P do Brasil (22.5%),"Petróleo Brasileiro S.A. (42.5%);Galp Energia, SGPS, S.A. (10%);Shell plc (25%);TotalEnergies (22.5%)",Offshore,Unconventional,Santos,,"Iara, Atapu",,"https://www.gem.wiki/Oeste_de_Atapu_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2262
OG0000304,Ostra,Ostra,oil and gas,field,Brazil,Espírito Santo,-21.214,-39.661,exact,operating,2024,2002,,2009,Shell Brasil ,Shell Brasil (50%);ONGC Campos (27%);Qatarenergy (23%),Shell plc (50%);Oil and Natural Gas Corporation (ONGC) (27%),Offshore,Conventional,Campos,BC-10,Parque das Conchas,,"https://www.gem.wiki/Ostra_Oil_and_Gas_Field_(Espírito_Santo,_Brazil)",,,,,,,-100,-1890
OG0000310,Pampo,Pampo,oil,field,Brazil,Rio de Janeiro,-22.829,-40.749,exact,operating,2024,1977,,1998,Trident energy,Trident Energy (100%),Trident Energy (100%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Pampo_Oil_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-142
OG0000311,Papa-Terra,Papa-Terra,oil and gas,field,Brazil,Rio de Janeiro,-23.521,-41.069,exact,operating,2024,2003,,2013,Brava Energia,Brava Energia (62.5%);Chevron Brasil (37.5%),Brava Energia (62.5%);Chevron (37.5%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Papa-Terra_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1271
OG0000315,Pargo,Pargo,oil and gas,field,Brazil,Rio de Janeiro,-22.246,-40.321,exact,operating,2024,1975,,1988,Perenco Brasil,Perenco Brasil (100%),Perenco (100%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Pargo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-101
OG0000322,Peregrino,Peregrino,oil and gas,field,Brazil,Rio de Janeiro,-23.325,-41.252,exact,operating,2024,2004,,2011,Equinor Brasil,Equinor Brasil (60%);PRIO (40%),Equinor ASA (60%);PRIO (40%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Peregrino_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-112
OG0000335,Pitangola,Pitangola,oil and gas,field,Brazil,Rio de Janeiro,-23.385,-41.437,exact,operating,2024,2011,,,Equinor Brasil,Equinor Brasil (60%);PRIO (40%),Equinor ASA (60%);PRIO (40%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Pitangola_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-120
OG0000339,Polvo,Polvo,oil and gas,field,Brazil,Rio de Janeiro,-23.1,-40.98,exact,operating,2024,2004,,2007,PRIO,PRIO (100%),PRIO (100%),Offshore,Conventional,Campos,BM-C-8,,,"https://www.gem.wiki/Polvo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-105
OG0000383,Roncador,Roncador,oil and gas,field,Brazil,Rio de Janeiro,-21.94,-39.746,exact,operating,2024,1996,,1999,Petrobras,Petrobras (75%);Equinor Energy (25%),Petróleo Brasileiro S.A. (75%);Equinor ASA (25%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Roncador_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1757
OG0000394,Sapinhoá,Sapinhoá,oil and gas,field,Brazil,São Paulo,-25.768,-43.193,exact,operating,2024,2008,,2013,Petrobras,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petróleo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),Offshore,Unconventional,Santos,,,,"https://www.gem.wiki/Sapinhoá_Oil_and_Gas_Field_(São_Paulo,_Brazil)",,,,,,,-100,-2152
OG0000399,Sepia,Sépia,oil and gas,field,Brazil,Rio de Janeiro,-25.208,-42.545,exact,operating,2024,2012,,2021,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Unconventional,Santos,,Sepia,,"https://www.gem.wiki/Sepia_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2155
OG0000400,Sepia Leste,Sépia Leste,oil and gas,field,Brazil,Rio de Janeiro,-25.209,-42.484,exact,operating,2024,2008,,2021,Petrobras,Petrobras (80%);Petrogal Brasil (20%),"Petróleo Brasileiro S.A. (80%);Galp Energia, SGPS, S.A. (20%)",Offshore,Unconventional,Santos,,Sepia,,"https://www.gem.wiki/Sepia_Leste_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2139
OG0000413,Sudoeste de Sapinhoá,Sudoeste de Sapinhoá,oil and gas,field,Brazil,São Paulo,-25.866,-43.265,exact,operating,2024,2008,,2013,Petrobras,Petrobras (45%);Shell Brasil (30%);Repsol Sinopec (25%),Petróleo Brasileiro S.A. (45%);Shell plc (30%);Repsol Resources UK (nan%),Offshore,Unconventional,Santos,,,,"https://www.gem.wiki/Sudoeste_de_Sapinhoá_Oil_and_Gas_Field_(São_Paulo,_Brazil)",,,,,,,-100,-2153
OG0000414,Sul de Berbigão,Sul de Berbigão,oil and gas,field,Brazil,Rio de Janeiro,-25.085,-42.663,exact,operating,2024,,,,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Unconventional,Santos,,,,"https://www.gem.wiki/Sul_de_Berbigão_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2269
OG0000419,Sul de Tupi,Sul de Tupi,oil and gas,field,Brazil,Rio de Janeiro,-25.688,-42.834,exact,operating,2024,2013,,2017,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Unconventional,Santos,,Iara,,"https://www.gem.wiki/Sul_de_Tupi_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2187
OG0000420,Sururu,Sururu,oil and gas,field,Brazil,Rio de Janeiro,-24.979,-42.593,exact,operating,2024,2008,,2018,Petrobras,Petrobras (42.5%);Petrogal Brasil (10%);Shell Brasil (25%);TotalEnergies (22.5%),"Petróleo Brasileiro S.A. (42.5%);Galp Energia, SGPS, S.A. (10%);Shell plc (25%);TotalEnergies (22.5%)",Offshore,Unconventional,Santos,,Iara,,"https://www.gem.wiki/Sururu_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2222
OG0000431,Tambaú,Tambaú,gas,field,Brazil,Rio de Janeiro,-24.16,-42.698,exact,operating,2023,2002,,2012,,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Conventional,,,,,"https://www.gem.wiki/Tambaú_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1040
OG0000432,Tambuatá,Tambuatá,oil and gas,field,Brazil,Rio de Janeiro,-24.475,-42.471,exact,operating,2024,2001,,,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Unconventional,Santos,,,,"https://www.gem.wiki/Tambuatá_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1680
OG0000438,Tartaruga Verde,Tartaruga Verde,oil and gas,field,Brazil,Rio de Janeiro,-22.959,-40.688,exact,operating,2024,2009,,2014,Petrobras,Petrobras (50%);Petronas (50%),Petróleo Brasileiro S.A. (50%);Petroliam Nasional Berhad (Petronas) (50%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Tartaruga_Verde_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1016
OG0000439,Tartaruga Verde Sudoeste,Tartaruga Verde Sudoeste,oil and gas,field,Brazil,Rio de Janeiro,-23,-40.759,exact,operating,2024,2010,,2018,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Tartaruga_Verde_Sudoeste_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-841
OG0000450,Tubarão Martelo,Tubarão Martelo,oil and gas,field,Brazil,Rio de Janeiro,-23.121,-41.085,exact,operating,2024,2011,,2013,PRIO,PRIO (80%);Dommo Energia (20%),PRIO (80%);Dommo Energia (20%),Offshore,Conventional,Campos,,,,"https://www.gem.wiki/Tubarão_Martelo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-50,-103
OG0000452,Tupi,Tupi,oil and gas,field,Brazil,Rio de Janeiro,-25.398,-42.839,exact,operating,2024,2006,,2010,Petrobras,Petrobras (65%);Shell Brasil (25%);Petrogal Brasil (10%),"Petróleo Brasileiro S.A. (65%);Shell plc (25%);Galp Energia, SGPS, S.A. (10%)",Offshore,Unconventional,Santos,,,,"https://www.gem.wiki/Tupi_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2139
OG0000459,Uruguá (Petrobras),Uruguá,oil and gas,field,Brazil,Rio de Janeiro,-24.314,-42.682,exact,operating,2024,2002,,2010,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Conventional,Santos,,,,"https://www.gem.wiki/Uruguá_(Petrobras)_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1363
OG0000466,Voador,Voador,oil and gas,field,Brazil,Rio de Janeiro,-22.381,-40.148,exact,operating,2023,1987,,1992,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Unconventional,,,,,"https://www.gem.wiki/Voador_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-548
OG0002672,Iracema,Iracema,oil,field,Brazil,Rio de Janeiro,-24.6499,-43.4723,approximate,operating,2019,,,2010,,Petrogal Brasil (10%);Petrobras (65%);Shell (25%),"Galp Energia, SGPS, S.A. (10%);Petróleo Brasileiro S.A. (65%);Shell plc (25%)",Offshore,Conventional,Santos,BM-S-11,,,"https://www.gem.wiki/Iracema_Oil_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1489
OG0002674,Baleia Franca,Baleia Franca,oil and gas,field,Brazil,Espírito Santo,-21.233,-39.9567,approximate,operating,2010,,,2010,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Conventional,,,Parque das Baleias,,"https://www.gem.wiki/Baleia_Franca_Oil_and_Gas_Field_(Espírito_Santo,_Brazil)",,,,,,,-100,-1477
OG0002675,Baleia Azul,Baleia Azul,oil and gas,field,Brazil,Espírito Santo,-21.325,-40.007,approximate,operating,2012,,,2012,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Conventional,,,Parque das Baleias,,"https://www.gem.wiki/Baleia_Azul_Oil_and_Gas_Field_(Espírito_Santo,_Brazil)",,,,,,,-100,-1343
OG0002761,Bacalhau,Bacalhau,oil and gas,complex,Brazil,São Paulo,-25.47221,-44.003259,exact,in development,2023,2012,2021,2025 (expected),Equinor,Equinor (40%);ExxonMobil (40%);Petrogal Brasil (20%),"Equinor ASA (40%);ExxonMobil (40%);Galp Energia, SGPS, S.A. (20%)",Offshore,Conventional,Santos,BM-S-8; Norte de Carcará,Bacalhau,,"https://www.gem.wiki/Bacalhau_Oil_and_Gas_Complex_(São_Paulo,_Brazil)",,,,,,,-100,-2021
OG0012173,Gato do Mato,Gato do Mato,oil and gas,field,Brazil,Rio de Janeiro,-24.943,-43.075,exact,discovered,2024,2010,,2029 (expected),Shell,Shell (50%);Ecopetrol S.A. (30%);TotalEnergies (20%),Shell plc (50%);Ecopetrol S.A. (30%);TotalEnergies (20%),Offshore,Conventional,Santos,BM-S-54,,,"https://www.gem.wiki/Gato_do_Mato_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2006
OG0012174,Sul de Gato do Mato,Sul de Gato do Mato,oil and gas,field,Brazil,Rio de Janeiro,-25.041,-42.992,exact,discovered,2021,2017,,2026 (expected),Shell,Shell (50%);Ecopetrol S.A. (30%);TotalEnergies (20%),Shell plc (50%);Ecopetrol S.A. (30%);TotalEnergies (20%),Offshore,Conventional,Santos,Sul de Gato do Mato,,,"https://www.gem.wiki/Sul_de_Gato_do_Mato_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2084
OG0013077,Naru,Naru,oil and gas,field,Brazil,Rio de Janeiro,-23.927,-40.333,exact,discovered,2020,2020,,,Petrobras,Petrobras (30%);ExxonMobil (40%);Equinor (30%),Petróleo Brasileiro S.A. (30%);ExxonMobil (40%);Equinor ASA (30%),Offshore,Conventional,Campos,C-M-657,,,"https://www.gem.wiki/Naru_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2910
OG0017625,Pao De Acucar,Pão de Açúcar,oil and gas,field,Brazil,Rio de Janeiro,-23.33558181,-40.02585019,exact,in development,2023,2012,2023,2028 (expected),Equinor,Sinopec (14%);Petrobras (30%);Repsol (21%);Equinor (35%),Petróleo Brasileiro S.A. (30%);Repsol SA (21%);Equinor ASA (35%),Offshore,Conventional,Campos,BM-C-33,BM-C-33,,"https://www.gem.wiki/Pao_De_Acucar_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2814
OG0020323,Atapu Eco,Atapu Eco,oil and gas,field,Brazil,Rio de Janeiro,-24.95186,-42.4689,exact,operating,2024,2022,,2022,Petrobras,Petrobras (52.5%);Shell Brasil (25%);TotalEnergies (22.5%),Petróleo Brasileiro S.A. (52.5%);Shell plc (25%);TotalEnergies (22.5%),Offshore,Conventional,Santos,,"Iara, Atapu",,"https://www.gem.wiki/Atapu_Eco_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2289
OG0020327,Buzios Eco,Búzios Eco,oil and gas,field,Brazil,Rio de Janeiro,-24.65728,-42.49757,exact,operating,2024,2020,,2024,Petrobras,Petrobras (90%);CNOOC Petroleum (5%);CNODC Brasil (5%),Petróleo Brasileiro S.A. (90%);CNOOC Limited (5%);China National Oil and Gas Exploration and Development Co. (5%),Offshore,Conventional,Santos,,Búzios,,"https://www.gem.wiki/Buzios_Eco_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2011
OG0020332,Itapu Eco,Itapu Eco,oil and gas,field,Brazil,Rio de Janeiro,-24.7665,-42.70841,exact,operating,2024,2020,,2022,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Unconventional,Santos,,,,"https://www.gem.wiki/Itapu_Eco_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2006
OG0020335,Sepia Eco,Sépia Eco,oil and gas,phase,Brazil,Rio de Janeiro,-25.20778,-42.54514,exact,operating,2024,2022,,2022,Petrobras,Petrobras (30%);Petronas (21%);QatarEnergy (21%);TotalEnergies (28%),Petróleo Brasileiro S.A. (30%);Petroliam Nasional Berhad (Petronas) (21%);QatarEnergy (21%);TotalEnergies (28%),Offshore,Conventional,Santos,Sépia ECO,Sepia,,"https://www.gem.wiki/Sepia_Eco_Oil_and_Gas_Phase_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2155
OG0020342,BM-C-33,BM-C-33,oil and gas,project,Brazil,Rio de Janeiro,-23.33558181,-40.02585019,exact,in development,2023,2010,2023,2028 (expected),Equinor,Repsol (35%);Petrobras (30%);Equinor (35%),Repsol SA (35%);Petróleo Brasileiro S.A. (30%);Equinor ASA (35%),Offshore,Conventional,Campos,BM-C-33,BM-C-33,,"https://www.gem.wiki/BM-C-33_Oil_and_Gas_Project_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2814
OG0020343,Lapa South-West,Lapa Sudoeste,oil and gas,field,Brazil,Rio de Janeiro,-25.49443268,-43.36546177,exact,in development,2023,,2023,2025 (expected),TotalEnergies E&P do Brasil,Total E&P do Brasil (45%);Shell Brasil (30%);Repsol Sinopec (25%),TotalEnergies (45%);Shell plc (30%);Repsol Resources UK (nan%),Offshore,Conventional,Santos,,Lapa,,"https://www.gem.wiki/Lapa_South-West_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2176
OG0020344,Parque das Baleias,Parque das Baleias,oil and gas,project,Brazil,Espírito Santo,-21.41,-40.1,approximate,operating,2023,,,,Petrobras,Petrobras (100%),Petróleo Brasileiro S.A. (100%),Offshore,Conventional,,,Parque das Baleias,,"https://www.gem.wiki/Parque_das_Baleias_Oil_and_Gas_Project_(Espírito_Santo,_Brazil)",,,,,,,-100,-1008
OG0020347,Jupiter,Júpiter,oil and gas,field,Brazil,Rio de Janeiro,-25.670833,-41.172222,exact,discovered,2022,2008,,,Petrobras,Petrobras (80%);Petrogal Brasil (20%),"Petróleo Brasileiro S.A. (80%);Galp Energia, SGPS, S.A. (20%)",Offshore,Conventional,Santos,BM-S-24,,,"https://www.gem.wiki/Jupiter_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-2706
OG0020348,Sagitario,Sagitario,oil and gas,field,Brazil,São Paulo,-23.62973949,-43.997817,approximate,discovered,2023,2012,,2027 (expected),Petrobras,Petrobras (60%);Shell Brasil (20%);Repsol Sinopec (20%),Petróleo Brasileiro S.A. (60%);Shell plc (20%);Repsol Resources UK (nan%),Offshore,Unconventional,Santos,S-M-623,,,"https://www.gem.wiki/Sagitario_Oil_and_Gas_Field_(São_Paulo,_Brazil)",,,,,,,-50,-94
OG0021322,Mero (non-contracted area),Mero (Área não contratada),oil,field,Brazil,Rio de Janeiro,-24.612,-42.22,approximate,operating,2023,2010,,2017,Petrobras,Petrobras (40%);Shell Brasil (20%);TotalEnergies (20%);CNODC Brasil (10%);CNOOC Petroleum (10%),Petróleo Brasileiro S.A. (40%);Shell plc (20%);TotalEnergies (20%);China National Oil and Gas Exploration and Development Co. (10%);CNOOC Limited (10%),Offshore,Conventional,Santos,Libra,,,"https://www.gem.wiki/Mero_(non-contracted_area)_Oil_Field_(Rio_de_Janeiro,_Brazil)",,,,,,,-100,-1984
OG0017489,Venus,,oil,field,Namibia,,-29.503,13.65,exact,discovered,2024,2022,,2029 (expected),TotalEnergies,TotalEnergies (45.2%);QatarEnergy (30%);National Petroleum Corporation of Namibia (10%);Impact Oil and Gas (9.5%),TotalEnergies (45.2%);QatarEnergy (30%);National Petroleum Corporation of Namibia (nan%);Africa Oil Corp (9.5%),Offshore,Conventional,Orange,Block 2913B,Venus,,https://www.gem.wiki/Venus_Oil_Field_(Namibia),0.0514138,0.0134072,,,,,-100,-2700
OG0017491,Graff,,oil and gas,field,Namibia,,-29.689065,13.939756,exact,discovered,2022,2022,,2032 (expected),Shell plc,QatarEnergy (45%);Shell plc (45%);National Petroleum Corporation of Namibia (10%),QatarEnergy (45%);Shell plc (45%);National Petroleum Corporation of Namibia (nan%),Offshore,Conventional,Orange,Block 2914A,Graff,,https://www.gem.wiki/Graff_Oil_and_Gas_Field_(Namibia),0.0399649,0.0168036,,,,,-100,-1965
OG0020652,Jonker,,oil and gas,field,Namibia,,-29.6767,13.9033,exact,discovered,2023,2023,,2033,Shell plc,QatarEnergy (45%);Shell plc (45%);National Petroleum Corporation of Namibia (10%),QatarEnergy (45%);Shell plc (45%);National Petroleum Corporation of Namibia (nan%),Offshore,Conventional,Orange,Block 2913A,Jonker,,https://www.gem.wiki/Jonker_Oil_and_Gas_Field_(Namibia),0.039679,0.0143238,,,,,-100,-1960
OG0020653,Mopane,,oil,field,Namibia,,-28.846,13.9075,exact,discovered,2024,2024,,2030 (expected),"Galp Energia, SGPS, S.A.","Galp Energia, SGPS, S.A. (80%);Custos Energy (10%);National Petroleum Corporation of Namibia (10%)","Galp Energia, SGPS, S.A. (80%);Custos Energy (nan%);National Petroleum Corporation of Namibia (nan%)",Offshore,Conventional,Orange,PEL 83,Mopane,,https://www.gem.wiki/Mopane_Oil_Field_(Namibia),0.0369904,,,,,,-100,-1826
OG0020654,Kudu,,gas,field,Namibia,,-28.535155,14.662271,exact,discovered,2024,1974,,2027 (expected),BW Kudu,BW Kudu (56%);National Petroleum Corporation of Namibia (44%),BW Energy (56%);National Petroleum Corporation of Namibia (nan%),Offshore,Conventional,Orange,Kudu,Kudu,,https://www.gem.wiki/Kudu_Gas_Field_(Namibia),0.0209784,0.0173815,,,,,-100,-170
OG0020656,Lesedi,,oil and gas,field,Namibia,,-29.5666,13.8912,exact,discovered,2023,2023,,,Shell plc,QatarEnergy (45%);Shell plc (45%);National Petroleum Corporation of Namibia (10%),QatarEnergy (45%);Shell plc (45%);National Petroleum Corporation of Namibia (nan%),Offshore,Conventional,Orange,PEL39,Lesedi,,https://www.gem.wiki/Lesedi_Oil_and_Gas_Field_(Namibia),0.037625,0.0151675,,,,,-100,-2230
OG0013126,Inhassoro,,oil and gas,field,Mozambique,,-21.6733,35.3525,exact,discovered,2020,1965,,,Sasol,Sasol (70%);Companhia Mocambicana de Hidrocarbonetos (25%);International Finance Corporation (5%),Sasol (70%);Empresa Nacional de Hidrocarbonetos de Mozambique (25%);International Finance Corporation (5%),Offshore,Conventional,,,,,https://www.gem.wiki/Inhassoro_Oil_and_Gas_Field_(Mozambique),3.8754928,1.9897809,0.4317901,0.0490245,0.01762,,-1,-28
OG0013127,Juan de Nova Maritime Profond Block,,oil and gas,block,Mozambique,,-17.0844,42.7399,approximate,discovered,2020,,,,South Atlantic Petroleum (SAPETRO),South Atlantic Petroleum (SAPETRO) (90%);Marex Petroleum Corporation (10%),South Atlantic Petroleum (90%);Marex Petroleum Corporation (10%),Offshore,Conventional,,,,,https://www.gem.wiki/Juan_de_Nova_Maritime_Profond_Block_Oil_and_Gas_Block_(Mozambique),3.9972515,2.082557,0.4484617,0.0939253,0.0274203,,-1,-10
OG0010004,Scarborough,,gas,field,Australia,Western Australia,-19.88387228,113.1470259,exact,in development,2024,1979,2021,2026 (expected),Woodside Energy,Woodside Energy (74.9%);LJ Scarborough Pty Ltd (10%);JERA (15.1%),"Woodside Energy Group (74.9%);Sojitz Corporation (5%);Sumitomo Corporation (5%);TEPCO Fuel & Power, Inc. (7.5%);Chubu Electric Power Co., Inc. (7.5%)",Offshore,Conventional,Northern Carnarvon,WA-61-L; WA-62-L,Scarborough,,"https://www.gem.wiki/Scarborough_Gas_Field_(Western_Australia,_Australia)",13.9533119,7.1181426,1.2393489,0.2477766,0.0529098,0.013124,-100,-913
OG0010036,Rivoli,,oil and gas,field,Australia,Western Australia,-21.98143733,114.1815119,exact,discovered,2024,1989,,,,,,Offshore,Unknown,Northern Carnarvon,,,,"https://www.gem.wiki/Rivoli_Oil_and_Gas_Field_(Western_Australia,_Australia)",9.3379431,4.4088373,0.60228,0.0608845,0.0193851,0.0127881,-20,-19
OG0010056,Pyrenees,,oil and gas,field,Australia,Western Australia,-21.54802242,114.1482336,exact,discovered,2024,1993,,,Woodside,,,Offshore,Unknown,Northern Carnarvon,,Exmouth,,"https://www.gem.wiki/Pyrenees_Oil_and_Gas_Field_(Western_Australia,_Australia)",10.4927406,5.1623955,0.67852,0.0933464,0.0231741,,-100,-189
