LON,LAT,EEZID,Potential_Farm_Location,MHW,TS_AEP,bathymetry_class,N_components,RiskScore
-172.75,51.25,959,1,106.8885498,1.6946872,-100,3,7.76575587
-172.75,54.25,959,1,112.7438507,1.8192755,-100,3,8.283537004
-172.75,54.75,959,1,116.2135849,1.8367995,-100,3,8.430591789
-172.75,59.25,959,1,132.6759033,1.2431754,-50,3,9.399423315
-172.75,59.75,959,1,132.6759033,0.9553091,-50,3,9.155979679
-172.25,-46.75,554,1,71.3921432,3.6076512,-100,3,6.226005767
-172.25,-45.75,554,1,75.1852341,4.0544076,-100,3,6.500343265
-172.25,-45.25,554,1,77.4178848,4.2860541,-100,3,6.689413703
-172.25,-44.75,554,1,77.4178848,4.4858079,-100,3,6.716600302
-172.25,-44.25,554,1,77.1274719,4.6092472,-100,3,6.706714266
-172.25,-43.75,554,1,77.1274719,4.6780639,-100,3,6.715364548
-172.25,-43.25,554,1,77.6941986,5.0236659,-100,3,6.853769051
-172.25,-42.75,554,1,77.6941986,5.2156711,-100,3,6.871069614
-172.25,-42.25,554,1,78.3993073,5.2605491,-100,3,6.937800357
-172.25,48.75,959,1,112.0294724,1.6847216,-100,3,8.036386105
-172.25,49.25,959,1,112.0294724,1.6647302,-100,3,7.998077715
-172.25,49.75,959,1,109.2802505,1.7443137,-100,3,7.984484416
-172.25,51.25,959,1,106.9038315,1.6850915,-100,3,7.750926816
-172.25,51.75,959,1,112.6002045,1.6723236,-100,3,8.037621859
-172.25,59.25,959,1,139.8721161,1.3121042,-50,3,9.479747357
-172.25,59.75,959,1,139.8721161,1.0095274,-50,3,9.22765344
-172.25,60.25,959,1,139.8721161,NA,-50,2,9.934505012
-171.75,-45.25,554,1,74.6112289,4.142396,-100,3,6.48798572
-171.75,-44.75,554,1,77.4178848,4.5012007,-100,3,6.72154332
-171.75,-44.25,554,1,74.8529434,4.6634955,-100,3,6.549773445
-171.75,-43.75,554,1,77.1274719,4.8830194,-100,3,6.74625841
-171.75,-43.25,554,1,76.2893219,5.0700011,-100,3,6.722779075
-171.75,-42.75,554,1,77.6941986,5.2882299,-100,3,6.883427159
-171.75,48.75,959,1,111.8005447,1.7103258,-100,3,8.08458053
-171.75,49.25,959,1,112.0294724,1.7270061,-100,3,8.129067692
-171.75,49.75,959,1,109.5913696,1.7584389,-100,3,8.061101195
-171.75,51.25,959,1,106.9038315,1.7641302,-100,3,7.883152547
-171.75,51.75,959,1,114.9675598,1.6780157,-100,3,8.180969381
-171.75,59.25,959,1,139.8721161,1.3517452,-50,3,9.494576411
-171.75,59.75,959,1,139.8721161,1.0490781,-50,3,9.270904847
-171.75,60.25,959,1,149.404953,NA,-50,2,9.944391048
-171.25,-45.75,554,1,74.1674423,3.971365,-100,3,6.416311959
-171.25,-44.25,554,1,74.8529434,4.6244187,-100,3,6.544830427
-171.25,-43.75,554,1,74.8529434,5.0050693,-100,3,6.610325415
-171.25,48.75,959,1,111.8005447,1.8206503,-100,3,8.248935878
-171.25,49.25,959,1,111.8005447,1.7767377,-100,3,8.189619662
-171.25,49.75,959,1,109.5913696,1.7528454,-100,3,8.04874365
-171.25,53.25,959,1,112.8822556,1.7967021,-100,3,8.26870795
-171.25,53.75,959,1,115.0395813,1.8252108,-100,3,8.383633118
-171.25,54.25,959,1,115.0395813,1.7973903,-100,3,8.362625292
-171.25,54.75,959,1,117.9653473,1.7611769,-100,3,8.413291226
-171.25,59.25,959,1,149.404953,1.3716176,-50,3,9.50816971
-171.25,59.75,959,1,149.404953,1.0939856,-50,3,9.342578608
-170.75,48.75,959,1,111.9778214,1.8038979,-100,3,8.237814088
-170.75,49.25,959,1,111.8005447,1.7667072,-100,3,8.176026363
-170.75,49.75,959,1,110.1863937,1.7835438,-100,3,8.137717973
-170.75,53.75,959,1,116.3286438,1.8146915,-100,3,8.410819717
-170.75,54.25,959,1,115.0395813,1.7667089,-100,3,8.315666621
-170.75,54.75,959,1,119.977356,1.8381298,-100,3,8.504737059
-170.75,59.25,959,1,149.404953,1.4449615,-50,3,9.547713854
-170.75,59.75,959,1,149.404953,1.0904191,-50,3,9.336399835
-170.25,49.25,959,1,111.9778214,1.8119801,-100,3,8.24399286
-170.25,49.75,959,1,110.1863937,1.8083354,-100,3,8.172319099
-170.25,50.25,959,1,110.1863937,1.7689042,-100,3,8.108059865
-170.25,50.75,959,1,108.3296127,1.8439714,-100,3,8.115474392
-170.25,51.25,959,1,108.3296127,1.8633353,-100,3,8.138953728
-170.25,51.75,959,1,112.6744614,1.7770158,-100,3,8.230399561
-170.25,52.25,959,1,112.6744614,1.7854022,-100,3,8.241521351
-170.25,54.25,959,1,116.3286438,1.8270921,-100,3,8.423177262
-170.25,54.75,959,1,119.977356,1.8396354,-100,3,8.508444322
-169.75,49.75,959,1,110.9464798,1.8793093,-100,3,8.277358231
-169.75,51.75,959,1,111.602951,1.809082,-100,3,8.226692297
-169.25,49.25,959,1,112.6955643,1.7663094,-100,3,8.216806261
-169.25,49.75,959,1,110.9464798,1.8492658,-100,3,8.245228615
-169.25,50.25,959,1,110.9464798,1.7554594,-100,3,8.131539201
-169.25,50.75,959,1,109.1281357,1.7905658,-100,3,8.070987231
-169.25,51.25,959,1,109.1281357,1.8599553,-100,3,8.163668818
-169.25,51.75,959,1,111.602951,1.779511,-100,3,8.182205135
-169.25,54.25,959,1,117.9162216,1.9310502,-100,3,8.539338185
-169.25,54.75,959,1,121.8782043,1.9302382,-100,3,8.57641082
-169.25,55.75,959,1,128.2928467,1.9187655,-100,3,8.618426473
-169.25,58.25,959,1,132.7874146,1.9025422,-50,3,9.679939585
-169.25,58.75,959,1,137.1468811,1.6872714,-50,3,9.60703007
-169.25,59.25,959,1,137.1468811,1.4460187,-30,3,9.61815186
-169.25,59.75,959,1,137.1468811,1.0224578,-30,3,9.392008788
-168.75,49.25,959,1,112.6955643,1.8041481,-100,3,8.266236441
-168.75,49.75,959,1,111.7807159,1.8628118,-100,3,8.286008513
-168.75,50.25,959,1,110.9464798,1.7646041,-100,3,8.142660991
-168.75,50.75,959,1,110.1404266,1.7186679,-100,3,7.996841961
-168.75,51.25,959,1,109.1281357,1.7917111,-100,3,8.072222985
-168.75,51.75,959,1,112.7723083,1.8151498,-100,3,8.281065495
-168.75,53.75,959,1,119.6978302,1.8975606,-100,3,8.544281203
-168.75,54.25,959,1,117.9162216,1.909372,-100,3,8.518330358
-168.75,54.75,959,1,123.2900696,1.9021313,-100,3,8.578882329
-168.75,55.75,959,1,131.8174591,1.9475832,-100,3,8.65055609
-168.75,58.25,959,1,132.7874146,1.9262145,-50,3,9.69229713
-168.75,58.75,959,1,128.356308,1.7359836,-30,3,9.709597693
-168.75,59.25,959,1,137.1468811,1.4375414,-30,3,9.608265825
-168.75,59.75,959,1,137.1468811,1.0241138,-30,3,9.393244542
-168.25,49.25,959,1,113.6211624,1.7756519,-100,3,8.284772758
-168.25,49.75,959,1,111.7807159,1.8304474,-100,3,8.25758616
-168.25,51.25,959,1,110.1404266,1.8682752,-100,3,8.227928052
-168.25,51.75,959,1,112.7723083,1.8292848,-100,3,8.294658794
-168.25,52.25,959,1,112.7723083,1.8923832,-100,3,8.349031992
-168.25,53.25,959,1,117.940773,1.8454429,-100,3,8.48867225
-168.25,54.25,959,1,119.6978302,1.8802415,-100,3,8.541809694
-168.25,54.75,959,1,123.2900696,1.918346,-100,3,8.585061101
-168.25,55.75,959,1,131.8174591,1.9649836,-100,3,8.657970617
-168.25,58.25,959,1,127.6555023,1.9252942,-30,3,9.765206646
-168.25,58.75,959,1,128.356308,1.7514898,-30,3,9.713304957
-168.25,59.25,959,1,128.356308,1.4632349,-30,3,9.598379789
-168.25,59.75,959,1,128.356308,1.0241907,-30,3,9.371000961
-167.75,51.25,959,1,110.1404266,1.7626803,-100,3,8.089523548
-167.75,51.75,959,1,113.5557861,1.7849227,-100,3,8.290951531
-167.75,52.25,959,1,112.7723083,1.8744802,-100,3,8.330495675
-167.75,52.75,959,1,125.2457733,1.8779712,-50,3,9.661403268
-167.75,53.25,959,1,117.940773,1.8675096,-100,3,8.498558286
-167.75,54.25,959,1,119.6978302,1.8388734,-100,3,8.503501304
-167.75,54.75,959,1,125.9705658,1.8737147,-100,3,8.590004119
-167.75,55.25,959,1,123.2900696,1.9511685,-100,3,8.599890155
-167.75,55.75,959,1,133.6663666,1.925794,-100,3,8.644377317
-167.75,58.25,959,1,127.6555023,1.9269288,-30,3,9.767678155
-167.75,58.75,959,1,117.8544846,1.7627335,-30,3,9.652752986
-167.75,59.25,959,1,128.356308,1.4785132,-30,3,9.604558561
-167.25,51.25,959,1,111.1522598,1.7129977,-100,3,8.054922422
-167.25,51.75,959,1,113.5557861,1.7448004,-100,3,8.240285597
-167.25,52.25,959,1,113.5557861,1.8006725,-100,3,8.307016339
-167.25,52.75,959,1,125.2457733,1.7769383,-50,3,9.624330633
-167.25,53.75,959,1,121.6682968,1.8707011,-100,3,8.55169573
-167.25,54.25,959,1,121.6682968,1.8746412,-100,3,8.554167239
-167.25,58.25,959,1,127.2774124,1.8918052,-30,3,9.756556364
-167.25,58.75,959,1,117.8544846,1.6750262,-30,3,9.610737334
-167.25,59.25,959,1,117.8544846,1.4245125,-20,3,9.552656872
-167.25,59.75,959,1,117.8544846,1.0861288,-5,3,9.383358506
-166.75,49.75,959,1,112.8879013,1.7024813,-100,3,8.132774955
-166.75,51.25,959,1,111.1522598,1.6490151,-100,3,7.931346972
-166.75,51.75,959,1,113.6230621,1.7150127,-100,3,8.190855417
-166.75,52.25,959,1,113.5557861,1.753661,-100,3,8.251407387
-166.75,52.75,959,1,127.1085892,1.69493,-100,3,8.475078951
-166.75,53.25,959,1,125.2457733,1.7506649,-100,3,8.509680077
-166.75,58.25,959,1,127.2774124,1.8355346,-30,3,9.739255801
-166.75,58.75,959,1,120.6220398,1.662408,-20,3,9.660167513
-166.75,59.25,959,1,117.8544846,1.380041,-20,3,9.539063573
-166.75,59.75,959,1,117.8544846,1.04598,-10,3,9.36235068
-166.25,49.75,959,1,112.8879013,1.6999401,-100,3,8.119181656
-166.25,50.25,959,1,112.8879013,1.6690662,-100,3,8.064808458
-166.25,50.75,959,1,111.9932632,1.6067375,-100,3,7.928875463
-166.25,51.25,959,1,111.9932632,1.693655,-100,3,8.051215159
-166.25,51.75,959,1,113.6230621,1.705982,-100,3,8.18344089
-166.25,52.25,959,1,113.6230621,1.7392566,-100,3,8.23287107
-166.25,52.75,959,1,127.1085892,1.673473,-100,3,8.449128107
-166.25,53.25,959,1,127.1085892,1.7266592,-30,3,9.693532885
-166.25,56.25,959,1,133.7491608,1.8995136,-50,3,9.68117534
-166.25,56.75,959,1,139.4526978,1.9735429,-50,3,9.719483729
-166.25,58.25,959,1,131.7394562,1.8684598,-30,3,9.763970891
-166.25,58.75,959,1,120.6220398,1.6719993,-20,3,9.665110531
-166.25,59.25,959,1,120.6220398,1.4024396,-20,3,9.572428944
-165.75,50.75,959,1,112.720108,1.6507837,-100,3,8.021557051
-165.75,51.25,959,1,111.9932632,1.705187,-100,3,8.079637512
-165.75,51.75,959,1,113.6599655,1.7493234,-100,3,8.253878896
-165.75,52.25,959,1,113.6230621,1.7186573,-100,3,8.204448716
-165.75,52.75,959,1,118.5931625,1.6322006,-100,3,8.298366058
-165.75,53.25,959,1,127.1085892,1.6999497,-100,3,8.476314705
-165.75,56.25,959,1,133.7491608,1.8515382,-50,3,9.671289304
-165.75,56.75,959,1,135.8562622,1.9328558,-50,3,9.704654675
-165.75,58.25,959,1,131.7394562,1.8863744,-30,3,9.768913909
-165.75,58.75,959,1,115.9317856,1.6896734,-20,3,9.623094878
-165.75,59.25,959,1,120.6220398,1.4166254,-10,3,9.583550735
-165.25,51.25,959,1,112.720108,1.7064552,-100,3,8.125360428
-165.25,51.75,959,1,113.6599655,1.7297702,-100,3,8.225456543
-165.25,52.25,959,1,113.6599655,1.7150263,-100,3,8.199505698
-165.25,52.75,959,1,118.5931625,1.6313457,-100,3,8.295894549
-165.25,53.25,959,1,118.5931625,1.6559631,-100,3,8.314430866
-165.25,56.25,959,1,141.6476593,1.824137,-50,3,9.673760813
-165.25,56.75,959,1,135.8562622,1.9322865,-50,3,9.703418921
-165.25,58.25,959,1,125.6980515,1.8642604,-30,3,9.744198819
-165.25,58.75,959,1,115.9317856,1.6517773,-20,3,9.603322807
-165.25,59.25,959,1,115.9317856,1.3981456,-10,3,9.535356309
-165.25,60.25,959,1,115.9317856,NA,-10,2,9.959220102
-164.75,51.25,959,1,112.720108,1.6713845,-100,3,8.047507895
-164.75,51.75,959,1,113.6922455,1.7234399,-100,3,8.218042016
-164.75,52.25,959,1,113.6599655,1.7185102,-100,3,8.210627489
-164.75,52.75,959,1,118.0226212,1.6430991,-100,3,8.29342304
-164.75,53.25,959,1,118.5931625,1.6790913,-100,3,8.341617465
-164.75,53.75,959,1,127.254425,1.6821543,-50,3,9.584786489
-164.75,56.25,959,1,141.6476593,1.828691,-50,3,9.674996567
-164.75,56.75,959,1,129.1802521,1.9017868,-50,3,9.672525058
-164.75,58.25,959,1,125.6980515,1.8595395,-30,3,9.74172731
-164.75,58.75,959,1,112.8772659,1.6143992,-20,3,9.555128381
-164.75,59.25,959,1,115.9317856,1.3455597,-10,3,9.505698201
-164.75,60.25,959,1,112.8772659,NA,5,2,9.974049156
-164.25,51.25,959,1,113.0711288,1.7026052,-100,3,8.152547027
-164.25,51.75,959,1,113.6922455,1.6802999,-100,3,8.151311273
-164.25,52.25,959,1,113.6922455,1.7117491,-100,3,8.200741453
-164.25,52.75,959,1,118.0226212,1.6886547,-100,3,8.337910202
-164.25,53.25,959,1,118.0226212,1.7076267,-100,3,8.372511328
-164.25,53.75,959,1,127.254425,1.6846763,-50,3,9.587257998
-164.25,56.25,959,1,138.6876984,1.7335225,-50,3,9.635452423
-164.25,56.75,959,1,129.1802521,1.7273182,-50,3,9.611973088
-164.25,58.25,959,1,120.8444672,1.7861066,-30,3,9.687354112
-164.25,58.75,959,1,112.8772659,1.5725734,-20,3,9.5464781
-164.25,59.25,959,1,112.8772659,1.319103,-10,3,9.440203213
-163.75,51.25,959,1,113.0711288,1.6552452,-100,3,8.075930249
-163.75,51.75,959,1,113.9790955,1.7235346,-100,3,8.224220788
-163.75,52.25,959,1,113.6922455,1.7075107,-100,3,8.193326926
-163.75,52.75,959,1,118.2953491,1.6822407,-100,3,8.336674447
-163.75,53.25,959,1,118.0226212,1.7280698,-100,3,8.391047645
-163.75,53.75,959,1,128.755127,1.7129872,-100,3,8.501029795
-163.75,54.25,959,1,127.254425,1.6783124,5,3,9.773856927
-163.75,56.25,959,1,138.6876984,1.6861126,-50,3,9.609501579
-163.75,56.75,959,1,130.7556305,1.7713053,-50,3,9.636688178
-163.75,58.25,959,1,120.8444672,1.7701325,-20,3,9.714540711
-163.75,58.75,959,1,115.0344315,1.5881227,-10,3,9.586022244
-163.75,59.25,959,1,112.8772659,1.2995329,2,3,9.469861321
-163.25,51.25,959,1,113.4465332,1.6008712,-100,3,8.012906769
-163.25,51.75,959,1,113.9790955,1.6582817,-100,3,8.136482219
-163.25,52.25,959,1,113.9790955,1.6642922,-100,3,8.140189482
-163.25,52.75,959,1,118.2953491,1.6004879,-100,3,8.265000687
-163.25,53.25,959,1,118.2953491,1.6929044,-100,3,8.35397501
-163.25,53.75,959,1,128.755127,1.700229,-50,3,9.592201016
-163.25,54.25,959,1,128.755127,1.7010763,-5,3,9.73060552
-163.25,56.25,959,1,136.2280579,1.7735726,-50,3,9.646574214
-163.25,56.75,959,1,130.7556305,1.785893,-50,3,9.645338459
-163.25,58.25,959,1,121.5157013,1.707121,-20,3,9.677468076
-163.25,58.75,959,1,115.0344315,1.4932941,-5,3,9.565014417
-163.25,59.25,959,1,115.0344315,1.2191355,5,3,9.498283674
-163.25,59.75,959,1,115.0344315,0.8907891,5,3,9.268433338
-162.75,51.25,959,1,113.4465332,1.576821,-100,3,7.965948098
-162.75,51.75,959,1,115.0541687,1.5751054,-100,3,8.074694494
-162.75,52.25,959,1,113.9790955,1.5746328,-100,3,8.016614033
-162.75,52.75,959,1,117.9214096,1.5431173,-100,3,8.178497872
-162.75,53.25,959,1,118.2953491,1.6056156,-100,3,8.267472196
-162.75,53.75,959,1,125.2390442,1.634868,-50,3,9.568721681
-162.75,56.25,959,1,136.2280579,1.798326,-50,3,9.662639022
-162.75,56.75,959,1,131.5285797,1.7416632,-50,3,9.63174516
-162.75,58.25,959,1,121.5157013,1.6714109,-20,3,9.670053549
-162.75,59.75,959,1,115.0344315,0.82673,5,3,9.20293835
-162.25,50.75,959,1,114.3877869,1.511604,-100,3,7.939997254
-162.25,51.25,959,1,114.3877869,1.5674396,-100,3,8.031443087
-162.25,51.75,959,1,115.0541687,1.5216979,-100,3,7.993134697
-162.25,52.25,959,1,115.0541687,1.5103456,-100,3,7.963476589
-162.25,52.75,959,1,117.9214096,1.4766004,-100,3,8.094466566
-162.25,53.25,959,1,117.9214096,1.5254662,-100,3,8.171083345
-162.25,53.75,959,1,125.2390442,1.5599631,-50,3,9.548949609
-162.25,54.75,959,1,125.2390442,1.5782893,5,3,9.735548538
-162.25,55.75,959,1,132.8262024,1.7563045,-50,3,9.640395441
-162.25,56.25,959,1,132.8262024,1.7057648,-50,3,9.616916106
-162.25,56.75,959,1,131.5285797,1.7404643,-50,3,9.625566387
-162.25,58.25,959,1,124.0588074,1.63466,-30,3,9.647809968
-162.25,59.25,959,1,117.8502731,1.0850399,-1,3,9.38706577
-162.25,59.75,959,1,117.8502731,0.7951503,1,3,9.162158451
-162.25,60.25,959,1,117.8502731,NA,5,2,9.986406701
-161.75,50.75,959,1,115.518425,1.4959996,-100,3,7.978305643
-161.75,51.25,959,1,114.3877869,1.4962106,-100,3,7.927639709
-161.75,51.75,959,1,115.6682587,1.5008509,-100,3,8.003020733
-161.75,52.25,959,1,115.0541687,1.4584656,-100,3,7.88933132
-161.75,52.75,959,1,116.9150391,1.4884222,-100,3,8.046272141
-161.75,53.25,959,1,117.9214096,1.4761789,-100,3,8.093230811
-161.75,53.75,959,1,123.3976669,1.4848472,-50,3,9.503226692
-161.75,54.25,959,1,125.2390442,1.5128665,-50,3,9.5328848
-161.75,55.25,959,1,126.0114746,1.6027209,5,3,9.749141837
-161.75,56.25,959,1,132.8262024,1.6554767,-50,3,9.590965262
-161.75,56.75,959,1,131.6726532,1.7021242,-30,3,9.694768639
-161.75,58.25,959,1,124.0588074,1.5244509,-5,3,9.663874777
-161.75,58.75,959,1,124.0588074,1.3296107,5,3,9.639159687
-161.75,59.25,959,1,117.8502731,1.0957572,1,3,9.416723878
-161.75,59.75,959,1,117.8502731,0.8129507,5,3,9.272140601
-161.25,51.75,959,1,115.6682587,1.4506403,-100,3,7.909103391
-161.25,52.25,959,1,115.6682587,1.4936039,-100,3,7.983248661
-161.25,52.75,959,1,116.9150391,1.49261,-100,3,8.053686668
-161.25,53.25,959,1,116.9150391,1.4975662,-100,3,8.067279967
-161.25,53.75,959,1,123.3976669,1.4757657,-100,3,8.242757106
-161.25,54.25,959,1,123.3976669,1.4443779,-100,3,8.197034189
-160.75,51.25,959,1,115.518425,1.5139813,-100,3,8.026500069
-160.75,51.75,959,1,115.9423065,1.5062088,-100,3,8.038857614
-160.75,52.25,959,1,115.6682587,1.4579395,-100,3,7.916517918
-160.75,52.75,959,1,115.6796951,1.4759712,-100,3,7.947411781
-160.75,53.25,959,1,116.9150391,1.485575,-100,3,8.041329123
-160.75,53.75,959,1,118.7612,1.4490583,-100,3,8.085816284
-160.75,54.25,959,1,123.3976669,1.43295,-50,3,9.488397638
-160.75,54.75,959,1,120.5545273,1.4289902,-50,3,9.45873953
-160.25,51.75,959,1,115.9423065,1.5235198,-100,3,8.068515722
-160.25,52.25,959,1,115.9423065,1.4717768,-100,3,7.958533571
-160.25,52.75,959,1,115.6796951,1.4934032,-100,3,7.990663188
-160.25,53.25,959,1,115.6796951,1.4577101,-100,3,7.921460936
-160.25,53.75,959,1,118.7612,1.3965459,-100,3,7.972126871
-160.25,54.25,959,1,118.7612,1.4547614,-50,3,9.455032267
-160.25,54.75,959,1,120.5545273,1.436653,-50,3,9.471097075
-159.75,51.25,959,1,116.3878555,1.4716876,-100,3,7.982012907
-159.75,51.75,959,1,115.8981018,1.4595693,-100,3,7.933818481
-159.75,52.25,959,1,115.9423065,1.4157488,-100,3,7.873266511
-159.75,52.75,959,1,115.3990097,1.4220949,-100,3,7.837429631
-159.75,53.25,959,1,115.6796951,1.4199581,-100,3,7.862144721
-159.75,53.75,959,1,115.5231323,1.417493,-100,3,7.849787176
-159.75,54.25,959,1,118.7612,1.4605567,-50,3,9.466154057
-159.75,55.75,959,1,120.5545273,1.4217969,5,3,9.649045723
-159.25,52.25,959,1,115.8981018,1.4183041,-100,3,7.870795002
-159.25,52.75,959,1,115.3990097,1.4245377,-100,3,7.83990114
-159.25,53.25,959,1,115.3990097,1.4271644,-100,3,7.841136894
-159.25,53.75,959,1,115.5231323,1.423388,-100,3,7.860908966
-159.25,54.25,959,1,115.5231323,1.4383216,-50,3,9.372236716
-159.25,54.75,959,1,120.701828,1.4043773,-50,3,9.446381985
-159.25,55.25,959,1,120.701828,1.4553428,-50,3,9.476040093
-158.75,52.25,959,1,115.8981018,1.4635321,-100,3,7.938761499
-158.75,52.75,959,1,115.2696075,1.4040066,-100,3,7.816421804
-158.75,53.25,959,1,115.3990097,1.4323086,-100,3,7.852258685
-158.75,53.75,959,1,114.2535706,1.4325289,-100,3,7.809007277
-158.75,54.25,959,1,115.5231323,1.4579427,-50,3,9.389537279
-158.25,52.25,959,1,116.524353,1.3820275,-100,3,7.836193876
-158.25,52.75,959,1,115.2696075,1.3843967,-100,3,7.794178223
-158.25,53.25,959,1,115.2696075,1.4335972,-100,3,7.855965948
-158.25,53.75,959,1,114.2535706,1.3673295,-100,3,7.737333516
-158.25,54.25,959,1,114.2535706,1.3662293,-100,3,7.734862007
-158.25,54.75,959,1,117.9802933,1.3674809,-100,3,7.90045311
-158.25,55.25,959,1,117.9802933,1.4193922,-100,3,7.970891116
-158.25,55.75,959,1,117.9802933,1.4009551,-5,3,9.569957435
-157.75,52.25,959,1,116.524353,1.3407388,-100,3,7.780584924
-157.75,52.75,959,1,114.8764343,1.3262321,-100,3,7.70273239
-157.75,53.25,959,1,115.2696075,1.3480462,-100,3,7.742276534
-157.75,53.75,959,1,113.0409241,1.3492599,-100,3,7.681724564
-157.75,54.25,959,1,114.2535706,1.3110551,-100,3,7.676781546
-157.75,54.75,959,1,116.197113,1.3652232,-50,3,9.361114925
-157.75,55.25,959,1,117.9802933,1.3587691,-100,3,7.888095565
-157.75,56.25,959,1,113.4807968,1.398343,5,3,9.563778663
-157.75,57.75,959,1,129.9812775,1.3063859,-10,3,9.581079226
-157.75,58.25,959,1,126.4580536,1.2864888,5,3,9.632980914
-157.25,52.25,959,1,118.0858459,1.2976551,-100,3,7.796649732
-157.25,52.75,959,1,114.8764343,1.2800583,-100,3,7.659480983
-157.25,53.25,959,1,114.8764343,1.328851,-100,3,7.708911163
-157.25,53.75,959,1,113.0409241,1.3026979,-100,3,7.63105863
-157.25,54.25,959,1,113.0409241,1.3349936,-100,3,7.669367019
-157.25,54.75,959,1,116.197113,1.3452849,-50,3,9.347521626
-157.25,55.25,959,1,116.197113,1.3552306,-50,3,9.358643416
-157.25,55.75,959,1,113.4807968,1.3456478,-100,3,7.690374846
-157.25,56.75,959,1,113.4807968,1.4328076,5,3,9.576136208
-157.25,58.75,959,1,NA,1.1112813,5,2,8.948372923
-156.75,52.25,959,1,118.0858459,1.3249779,-100,3,7.832486613
-156.75,52.75,959,1,114.3747101,1.3268727,-100,3,7.697789373
-156.75,53.25,959,1,114.8764343,1.2912555,-100,3,7.671838528
-156.75,53.75,959,1,111.7948151,1.2821382,-100,3,7.540848551
-156.75,54.25,959,1,113.0409241,1.3086082,-100,3,7.639708911
-156.75,54.75,959,1,112.7960205,1.2794321,-50,3,9.152272415
-156.75,55.25,959,1,116.197113,1.2765331,-50,3,9.257311547
-156.25,52.75,959,1,114.3747101,1.3361343,-100,3,7.707675408
-156.25,53.25,959,1,114.3747101,1.2997727,-100,3,7.670602774
-156.25,53.75,959,1,111.7948151,1.2301991,-100,3,7.4716463
-156.25,54.25,959,1,111.7948151,1.2809494,-100,3,7.534669779
-156.25,54.75,959,1,112.7960205,1.240234,-100,3,7.51860497
-156.25,55.25,959,1,112.7960205,1.2308842,-100,3,7.503775917
-156.25,56.75,959,1,111.6209869,1.3491436,0,3,9.468625566
-155.75,52.75,959,1,114.2814255,1.2819426,-100,3,7.650830702
-155.75,53.25,959,1,114.3747101,1.2656798,-100,3,7.632294384
-155.75,53.75,959,1,111.1518021,1.2637824,-100,3,7.490182617
-155.75,54.25,959,1,111.7948151,1.2511299,-100,3,7.493889881
-155.75,54.75,959,1,111.6763916,1.2211955,-100,3,7.449402719
-155.75,55.25,959,1,112.7960205,1.2504563,-100,3,7.530962515
-155.75,55.75,959,1,110.3399048,1.260878,-50,3,9.096663463
-155.75,56.75,959,1,111.6209869,1.3384786,-100,3,7.614993821
-155.25,52.25,959,1,118.0132599,1.2107641,-100,3,7.682960319
-155.25,52.75,959,1,114.2814255,1.2671072,-100,3,7.627351366
-155.25,53.25,959,1,114.2814255,1.2206259,-100,3,7.558149114
-155.25,53.75,959,1,111.1518021,1.2434962,-100,3,7.461760264
-155.25,54.25,959,1,111.1518021,1.2159238,-100,3,7.432102156
-155.25,54.75,959,1,111.6763916,1.2009944,-100,3,7.424687629
-155.25,55.25,959,1,111.6763916,1.2661387,-100,3,7.516133461
-155.25,56.75,959,1,110.3399048,1.3508635,-100,3,7.580392695
-154.75,52.25,959,1,118.0132599,1.1723022,-100,3,7.649594947
-154.75,52.75,959,1,114.5679016,1.2430975,-100,3,7.591514486
